symbol,date,open,high,low,close,volume,adjusted
^DJI;,29/08/2014,17083.42,17110.42,17035.38,17098.45,81500000.00,17098.45
^DJI;,02/09/2014,17097.42,17113.51,17009.07,17067.56,64820000.00,17067.56
^DJI;,03/09/2014,17067.24,17151.89,17060.21,17078.28,62770000.00,17078.28
^DJI;,04/09/2014,17083.61,17161.55,17030.12,17069.58,68120000.00,17069.58
^DJI;,05/09/2014,17065.89,17137.36,17009.62,17137.36,76630000.00,17137.36
^DJI;,08/09/2014,17131.71,17137.88,17079.17,17111.42,65640000.00,17111.42
^DJI;,09/09/2014,17110.39,17111.55,16993.29,17013.87,69030000.00,17013.87
^DJI;,10/09/2014,17016.05,17080.27,16974.57,17068.71,76780000.00,17068.71
^DJI;,11/09/2014,17057.41,17057.41,16983.88,17049.00,63650000.00,17049.00
^DJI;,12/09/2014,17044.05,17044.05,16937.67,16987.51,82820000.00,16987.51
^DJI;,15/09/2014,16988.76,17051.85,16951.38,17031.14,71740000.00,17031.14
^DJI;,16/09/2014,17027.16,17167.05,16985.55,17131.97,73200000.00,17131.97
^DJI;,17/09/2014,17131.01,17221.11,17089.01,17156.85,87810000.00,17156.85
^DJI;,18/09/2014,17163.73,17275.37,17163.73,17265.99,85300000.00,17265.99
^DJI;,19/09/2014,17267.21,17350.64,17257.46,17279.74,349620000.00,17279.74
^DJI;,22/09/2014,17271.71,17277.88,17159.36,17172.68,74300000.00,17172.68
^DJI;,23/09/2014,17165.91,17171.88,17055.87,17055.87,77090000.00,17055.87
^DJI;,24/09/2014,17056.64,17226.60,17033.93,17210.06,80530000.00,17210.06
^DJI;,25/09/2014,17204.86,17204.86,16945.80,16945.80,93520000.00,16945.80
^DJI;,26/09/2014,16948.62,17148.15,16948.11,17113.15,74670000.00,17113.15
^DJI;,29/09/2014,17107.69,17107.69,16934.43,17071.22,70220000.00,17071.22
^DJI;,30/09/2014,17070.45,17145.10,17017.11,17042.90,102290000.00,17042.90
^DJI;,01/10/2014,17040.46,17041.16,16776.13,16804.71,104240000.00,16804.71
^DJI;,02/10/2014,16808.27,16857.25,16674.04,16801.05,75490000.00,16801.05
^DJI;,03/10/2014,16802.20,17027.84,16802.20,17009.69,87940000.00,17009.69
^DJI;,06/10/2014,17010.34,17099.39,16930.38,16991.91,655450000.00,16991.91
^DJI;,07/10/2014,16988.25,16988.25,16715.79,16719.39,79420000.00,16719.39
^DJI;,08/10/2014,16718.65,17006.91,16663.26,16994.22,106930000.00,16994.22
^DJI;,09/10/2014,16989.37,16989.37,16649.04,16659.25,93210000.00,16659.25
^DJI;,10/10/2014,16654.88,16757.60,16543.91,16544.10,136370000.00,16544.10
^DJI;,13/10/2014,16535.43,16602.41,16310.47,16321.07,107830000.00,16321.07
^DJI;,14/10/2014,16321.90,16463.67,16273.64,16315.19,110410000.00,16315.19
^DJI;,15/10/2014,16313.30,16313.30,15855.12,16141.74,160380000.00,16141.74
^DJI;,16/10/2014,16137.14,16211.12,15935.22,16117.24,131670000.00,16117.24
^DJI;,17/10/2014,16118.39,16427.38,16118.39,16380.41,137910000.00,16380.41
^DJI;,20/10/2014,16373.15,16401.63,16260.54,16399.67,94320000.00,16399.67
^DJI;,21/10/2014,16406.03,16620.78,16405.77,16614.81,105110000.00,16614.81
^DJI;,22/10/2014,16615.26,16653.89,16459.85,16461.32,92050000.00,16461.32
^DJI;,23/10/2014,16468.07,16767.52,16468.07,16677.90,99420000.00,16677.90
^DJI;,24/10/2014,16677.04,16811.71,16649.72,16805.41,90400000.00,16805.41
^DJI;,27/10/2014,16796.10,16836.98,16729.83,16817.94,72580000.00,16817.94
^DJI;,28/10/2014,16825.19,17006.45,16825.19,17005.75,83870000.00,17005.75
^DJI;,29/10/2014,17005.07,17065.50,16895.38,16974.31,76450000.00,16974.31
^DJI;,30/10/2014,16968.14,17223.96,16920.76,17195.42,80180000.00,17195.42
^DJI;,31/10/2014,17208.78,17395.54,17208.78,17390.52,121610000.00,17390.52
^DJI;,03/11/2014,17390.90,17410.65,17339.85,17366.24,80030000.00,17366.24
^DJI;,04/11/2014,17368.81,17397.23,17278.36,17383.84,81390000.00,17383.84
^DJI;,05/11/2014,17385.76,17486.59,17385.76,17484.53,76030000.00,17484.53
^DJI;,06/11/2014,17491.66,17560.31,17440.35,17554.47,70670000.00,17554.47
^DJI;,07/11/2014,17558.58,17575.33,17493.37,17573.93,82860000.00,17573.93
^DJI;,10/11/2014,17568.98,17621.87,17547.51,17613.74,71430000.00,17613.74
^DJI;,11/11/2014,17615.64,17638.21,17584.94,17614.90,52880000.00,17614.90
^DJI;,12/11/2014,17604.75,17626.71,17536.17,17612.20,75980000.00,17612.20
^DJI;,13/11/2014,17618.69,17705.48,17583.88,17652.79,80540000.00,17652.79
^DJI;,14/11/2014,17653.11,17664.15,17613.20,17634.74,72850000.00,17634.74
^DJI;,17/11/2014,17631.85,17675.07,17606.81,17647.75,70330000.00,17647.75
^DJI;,18/11/2014,17643.09,17735.71,17642.03,17687.82,87420000.00,17687.82
^DJI;,19/11/2014,17685.51,17712.26,17624.50,17685.73,73780000.00,17685.73
^DJI;,20/11/2014,17677.32,17720.44,17603.89,17719.00,77740000.00,17719.00
^DJI;,21/11/2014,17721.02,17894.83,17721.02,17810.06,140940000.00,17810.06
^DJI;,24/11/2014,17812.63,17855.27,17793.19,17817.90,85510000.00,17817.90
^DJI;,25/11/2014,17819.05,17854.73,17790.89,17814.94,88190000.00,17814.94
^DJI;,26/11/2014,17812.25,17833.76,17791.16,17827.75,67450000.00,17827.75
^DJI;,28/11/2014,17830.55,17893.42,17807.78,17828.24,80470000.00,17828.24
^DJI;,01/12/2014,17827.27,17827.27,17726.55,17776.80,86390000.00,17776.80
^DJI;,02/12/2014,17778.85,17897.05,17778.85,17879.55,81970000.00,17879.55
^DJI;,03/12/2014,17880.90,17924.15,17855.59,17912.62,99400000.00,17912.62
^DJI;,04/12/2014,17910.02,17937.96,17814.81,17900.10,76270000.00,17900.10
^DJI;,05/12/2014,17903.05,17991.19,17903.05,17958.79,79110000.00,17958.79
^DJI;,08/12/2014,17954.94,17960.56,17804.28,17852.48,88680000.00,17852.48
^DJI;,09/12/2014,17847.37,17847.37,17629.57,17801.20,100400000.00,17801.20
^DJI;,10/12/2014,17797.99,17797.99,17508.10,17533.15,115100000.00,17533.15
^DJI;,11/12/2014,17534.30,17758.51,17534.30,17596.34,90100000.00,17596.34
^DJI;,12/12/2014,17590.05,17590.05,17280.83,17280.83,121950000.00,17280.83
^DJI;,15/12/2014,17285.74,17403.54,17115.28,17180.84,114050000.00,17180.84
^DJI;,16/12/2014,17173.07,17427.44,17067.59,17068.87,116640000.00,17068.87
^DJI;,17/12/2014,17069.16,17389.30,17069.16,17356.87,118220000.00,17356.87
^DJI;,18/12/2014,17367.85,17778.40,17367.85,17778.15,123940000.00,17778.15
^DJI;,19/12/2014,17778.02,17874.03,17746.55,17804.80,343690000.00,17804.80
^DJI;,22/12/2014,17812.25,17962.78,17812.25,17959.44,98460000.00,17959.44
^DJI;,23/12/2014,17971.51,18069.22,17970.16,18024.17,82890000.00,18024.17
^DJI;,24/12/2014,18035.73,18086.24,18027.78,18030.21,42870000.00,18030.21
^DJI;,26/12/2014,18038.30,18103.45,18038.30,18053.71,52570000.00,18053.71
^DJI;,29/12/2014,18046.58,18073.04,18021.57,18038.23,53870000.00,18038.23
^DJI;,30/12/2014,18035.02,18035.02,17959.70,17983.07,47490000.00,17983.07
^DJI;,31/12/2014,17987.66,18043.22,17820.88,17823.07,82840000.00,17823.07
^DJI;,02/01/2015,17823.07,17951.78,17731.30,17832.99,76270000.00,17832.99
^DJI;,05/01/2015,17821.30,17821.30,17475.93,17501.65,116160000.00,17501.65
^DJI;,06/01/2015,17504.18,17581.05,17262.37,17371.64,101870000.00,17371.64
^DJI;,07/01/2015,17374.78,17597.08,17374.78,17584.52,91030000.00,17584.52
^DJI;,08/01/2015,17591.97,17916.04,17591.97,17907.87,114890000.00,17907.87
^DJI;,09/01/2015,17911.02,17915.32,17686.09,17737.37,93390000.00,17737.37
^DJI;,12/01/2015,17742.05,17793.88,17571.58,17640.84,92500000.00,17640.84
^DJI;,13/01/2015,17645.02,17923.01,17498.23,17613.68,99360000.00,17613.68
^DJI;,14/01/2015,17609.06,17609.06,17264.90,17427.09,109180000.00,17427.09
^DJI;,15/01/2015,17436.30,17517.41,17298.04,17320.71,94520000.00,17320.71
^DJI;,16/01/2015,17320.00,17528.37,17243.55,17511.57,140480000.00,17511.57
^DJI;,20/01/2015,17516.96,17588.70,17346.73,17515.23,119600000.00,17515.23
^DJI;,21/01/2015,17509.96,17599.58,17396.04,17554.28,95530000.00,17554.28
^DJI;,22/01/2015,17557.29,17840.89,17482.54,17813.98,111980000.00,17813.98
^DJI;,23/01/2015,17812.50,17812.50,17667.53,17672.60,97110000.00,17672.60
^DJI;,26/01/2015,17668.11,17696.36,17567.60,17678.70,87220000.00,17678.70
^DJI;,27/01/2015,17638.53,17638.53,17288.31,17387.21,135940000.00,17387.21
^DJI;,28/01/2015,17402.91,17484.41,17189.00,17191.37,115980000.00,17191.37
^DJI;,29/01/2015,17195.29,17433.13,17136.30,17416.85,111690000.00,17416.85
^DJI;,30/01/2015,17416.85,17419.90,17156.82,17164.95,168560000.00,17164.95
^DJI;,02/02/2015,17169.99,17367.68,17037.76,17361.04,108090000.00,17361.04
^DJI;,03/02/2015,17369.97,17670.76,17369.97,17666.40,112860000.00,17666.40
^DJI;,04/02/2015,17664.99,17782.22,17603.21,17673.02,102560000.00,17673.02
^DJI;,05/02/2015,17677.26,17889.58,17677.26,17884.88,79890000.00,17884.88
^DJI;,06/02/2015,17881.54,17951.09,17764.40,17824.29,93610000.00,17824.29
^DJI;,09/02/2015,17821.49,17821.49,17685.32,17729.21,81590000.00,17729.21
^DJI;,10/02/2015,17736.15,17890.34,17729.24,17868.76,89930000.00,17868.76
^DJI;,11/02/2015,17867.86,17897.21,17759.65,17862.14,89890000.00,17862.14
^DJI;,12/02/2015,17862.14,17975.65,17862.14,17972.38,117160000.00,17972.38
^DJI;,13/02/2015,17968.65,18037.41,17961.76,18019.35,85230000.00,18019.35
^DJI;,17/02/2015,18019.80,18052.01,17951.41,18047.58,98760000.00,18047.58
^DJI;,18/02/2015,18045.72,18048.70,17982.20,18029.85,75090000.00,18029.85
^DJI;,19/02/2015,18028.67,18028.67,17924.60,17985.77,79130000.00,17985.77
^DJI;,20/02/2015,17985.77,18144.29,17878.37,18140.44,111390000.00,18140.44
^DJI;,23/02/2015,18140.76,18141.21,18054.84,18116.84,83670000.00,18116.84
^DJI;,24/02/2015,18112.57,18231.09,18098.73,18209.19,79310000.00,18209.19
^DJI;,25/02/2015,18208.67,18244.38,18182.76,18224.57,80480000.00,18224.57
^DJI;,26/02/2015,18224.41,18239.43,18157.07,18214.42,81500000.00,18214.42
^DJI;,27/02/2015,18213.26,18213.26,18132.38,18132.70,101110000.00,18132.70
^DJI;,02/03/2015,18134.05,18288.63,18122.59,18288.63,89790000.00,18288.63
^DJI;,03/03/2015,18281.95,18281.95,18136.88,18203.37,83830000.00,18203.37
^DJI;,04/03/2015,18203.37,18203.37,18029.50,18096.90,80900000.00,18096.90
^DJI;,05/03/2015,18096.90,18160.35,18087.65,18135.72,75840000.00,18135.72
^DJI;,06/03/2015,18135.72,18135.72,17825.15,17856.78,113350000.00,17856.78
^DJI;,09/03/2015,17856.56,18031.04,17856.56,17995.72,85820000.00,17995.72
^DJI;,10/03/2015,17989.56,17989.56,17662.94,17662.94,120450000.00,17662.94
^DJI;,11/03/2015,17662.94,17731.78,17627.00,17635.39,102120000.00,17635.39
^DJI;,12/03/2015,17626.84,17900.10,17620.49,17895.22,111550000.00,17895.22
^DJI;,13/03/2015,17889.05,17889.05,17629.89,17749.31,113620000.00,17749.31
^DJI;,16/03/2015,17751.24,17988.50,17751.24,17977.42,101760000.00,17977.42
^DJI;,17/03/2015,17972.22,17972.22,17785.79,17849.08,82560000.00,17849.08
^DJI;,18/03/2015,17846.80,18097.12,17697.52,18076.19,130950000.00,18076.19
^DJI;,19/03/2015,18072.58,18072.99,17934.24,17959.03,107820000.00,17959.03
^DJI;,20/03/2015,17961.13,18197.29,17961.13,18127.65,333870000.00,18127.65
^DJI;,23/03/2015,18136.73,18205.93,18116.04,18116.04,98030000.00,18116.04
^DJI;,24/03/2015,18110.87,18149.24,18010.44,18011.14,87190000.00,18011.14
^DJI;,25/03/2015,18012.61,18041.97,17718.54,17718.54,106560000.00,17718.54
^DJI;,26/03/2015,17716.27,17759.51,17579.27,17678.23,117740000.00,17678.23
^DJI;,27/03/2015,17673.63,17729.14,17630.49,17712.66,103220000.00,17712.66
^DJI;,30/03/2015,17727.48,18008.64,17727.48,17976.31,104040000.00,17976.31
^DJI;,31/03/2015,17965.37,17965.37,17773.02,17776.12,119470000.00,17776.12
^DJI;,01/04/2015,17778.52,17778.52,17585.01,17698.18,103360000.00,17698.18
^DJI;,02/04/2015,17699.52,17815.03,17673.49,17763.24,87370000.00,17763.24
^DJI;,06/04/2015,17755.50,17941.79,17646.80,17880.85,100850000.00,17880.85
^DJI;,07/04/2015,17884.32,17983.12,17871.21,17875.42,72150000.00,17875.42
^DJI;,08/04/2015,17877.62,17976.20,17822.23,17902.51,76820000.00,17902.51
^DJI;,09/04/2015,17902.51,17984.22,17823.10,17958.73,86740000.00,17958.73
^DJI;,10/04/2015,17956.73,18066.76,17945.55,18057.65,116410000.00,18057.65
^DJI;,13/04/2015,18052.32,18107.57,17974.81,17977.04,120090000.00,17977.04
^DJI;,14/04/2015,17979.11,18075.60,17905.48,18036.70,82830000.00,18036.70
^DJI;,15/04/2015,18045.71,18160.52,18045.71,18112.61,113610000.00,18112.61
^DJI;,16/04/2015,18106.27,18169.26,18063.86,18105.77,89520000.00,18105.77
^DJI;,17/04/2015,18102.56,18102.56,17748.53,17826.30,138860000.00,17826.30
^DJI;,20/04/2015,17841.18,18092.22,17841.18,18034.93,103160000.00,18034.93
^DJI;,21/04/2015,18034.23,18109.70,17929.63,17949.59,95180000.00,17949.59
^DJI;,22/04/2015,17950.82,18056.02,17887.76,18038.27,91260000.00,18038.27
^DJI;,23/04/2015,18031.90,18133.03,17966.77,18058.69,100240000.00,18058.69
^DJI;,24/04/2015,18056.42,18108.87,18009.08,18080.14,119130000.00,18080.14
^DJI;,27/04/2015,18097.89,18175.56,18024.66,18037.97,121110000.00,18037.97
^DJI;,28/04/2015,18035.90,18119.65,17917.36,18110.14,124930000.00,18110.14
^DJI;,29/04/2015,18093.69,18096.46,17953.69,18035.53,102080000.00,18035.53
^DJI;,30/04/2015,18033.33,18033.33,17774.89,17840.52,129180000.00,17840.52
^DJI;,01/05/2015,17859.27,18028.89,17859.27,18024.06,91700000.00,18024.06
^DJI;,04/05/2015,18026.02,18133.76,18026.02,18070.40,86010000.00,18070.40
^DJI;,05/05/2015,18062.53,18086.01,17905.71,17928.20,95340000.00,17928.20
^DJI;,06/05/2015,17934.81,18019.75,17733.12,17841.98,100430000.00,17841.98
^DJI;,07/05/2015,17840.25,17973.07,17796.94,17924.06,80920000.00,17924.06
^DJI;,08/05/2015,17933.64,18205.23,17933.64,18191.11,94960000.00,18191.11
^DJI;,11/05/2015,18187.78,18199.95,18089.11,18105.17,86050000.00,18105.17
^DJI;,12/05/2015,18096.16,18119.18,17924.80,18068.23,89270000.00,18068.23
^DJI;,13/05/2015,18070.37,18132.79,18039.20,18060.49,85180000.00,18060.49
^DJI;,14/05/2015,18062.49,18255.21,18062.49,18252.24,91580000.00,18252.24
^DJI;,15/05/2015,18251.97,18272.72,18215.07,18272.56,108220000.00,18272.56
^DJI;,18/05/2015,18267.25,18325.54,18244.26,18298.88,79080000.00,18298.88
^DJI;,19/05/2015,18300.48,18351.36,18261.35,18312.39,87200000.00,18312.39
^DJI;,20/05/2015,18315.06,18350.13,18272.56,18285.40,80190000.00,18285.40
^DJI;,21/05/2015,18285.87,18314.89,18249.90,18285.74,84270000.00,18285.74
^DJI;,22/05/2015,18286.87,18286.87,18217.14,18232.02,78890000.00,18232.02
^DJI;,26/05/2015,18229.75,18229.75,17990.02,18041.54,109440000.00,18041.54
^DJI;,27/05/2015,18045.08,18190.35,18045.08,18162.99,96400000.00,18162.99
^DJI;,28/05/2015,18154.14,18154.14,18066.40,18126.12,67510000.00,18126.12
^DJI;,29/05/2015,18128.12,18128.12,17967.74,18010.68,139810000.00,18010.68
^DJI;,01/06/2015,18017.82,18105.83,17982.06,18040.37,85640000.00,18040.37
^DJI;,02/06/2015,18033.33,18091.87,17925.33,18011.94,77550000.00,18011.94
^DJI;,03/06/2015,18018.42,18168.09,18010.42,18076.27,73120000.00,18076.27
^DJI;,04/06/2015,18072.47,18087.15,17876.95,17905.58,93470000.00,17905.58
^DJI;,05/06/2015,17905.38,17940.78,17822.90,17849.46,89140000.00,17849.46
^DJI;,08/06/2015,17849.46,17852.35,17760.61,17766.55,86300000.00,17766.55
^DJI;,09/06/2015,17766.95,17817.83,17714.97,17764.04,90550000.00,17764.04
^DJI;,10/06/2015,17765.38,18045.14,17765.38,18000.40,96980000.00,18000.40
^DJI;,11/06/2015,18001.27,18109.77,18001.27,18039.37,89490000.00,18039.37
^DJI;,12/06/2015,18035.83,18035.83,17857.07,17898.84,83760000.00,17898.84
^DJI;,15/06/2015,17890.76,17890.76,17698.42,17791.17,91920000.00,17791.17
^DJI;,16/06/2015,17787.43,17919.62,17774.12,17904.48,77510000.00,17904.48
^DJI;,17/06/2015,17909.58,17998.00,17839.65,17935.74,92410000.00,17935.74
^DJI;,18/06/2015,17944.61,18174.73,17944.61,18115.84,94460000.00,18115.84
^DJI;,19/06/2015,18116.24,18117.71,18010.58,18015.95,258300000.00,18015.95
^DJI;,22/06/2015,18027.63,18181.67,18027.63,18119.78,77780000.00,18119.78
^DJI;,23/06/2015,18121.78,18188.81,18108.10,18144.07,75970000.00,18144.07
^DJI;,24/06/2015,18139.10,18139.10,17966.07,17966.07,104980000.00,17966.07
^DJI;,25/06/2015,17977.11,18036.10,17890.36,17890.36,78990000.00,17890.36
^DJI;,26/06/2015,17892.03,18013.15,17892.03,17946.68,158120000.00,17946.68
^DJI;,29/06/2015,17936.74,17936.74,17590.55,17596.35,116340000.00,17596.35
^DJI;,30/06/2015,17599.96,17714.66,17576.50,17619.51,126460000.00,17619.51
^DJI;,01/07/2015,17638.12,17801.83,17638.12,17757.91,87010000.00,17757.91
^DJI;,02/07/2015,17763.32,17825.49,17687.52,17730.11,83080000.00,17730.11
^DJI;,06/07/2015,17728.08,17734.36,17564.36,17683.58,90130000.00,17683.58
^DJI;,07/07/2015,17684.92,17793.45,17465.68,17776.91,105840000.00,17776.91
^DJI;,08/07/2015,17759.01,17759.01,17496.22,17515.42,69830000.00,17515.42
^DJI;,09/07/2015,17530.38,17764.85,17530.38,17548.62,100520000.00,17548.62
^DJI;,10/07/2015,17561.12,17797.49,17561.12,17760.41,85800000.00,17760.41
^DJI;,13/07/2015,17787.27,17987.57,17787.27,17977.68,86380000.00,17977.68
^DJI;,14/07/2015,17974.61,18072.82,17956.17,18053.58,76740000.00,18053.58
^DJI;,15/07/2015,18053.38,18090.39,18010.15,18050.17,80460000.00,18050.17
^DJI;,16/07/2015,18078.16,18131.61,18065.33,18120.25,85030000.00,18120.25
^DJI;,17/07/2015,18117.58,18121.12,18032.06,18086.45,106510000.00,18086.45
^DJI;,20/07/2015,18085.91,18137.12,18064.50,18100.41,75060000.00,18100.41
^DJI;,21/07/2015,18096.67,18096.67,17868.34,17919.29,100170000.00,17919.29
^DJI;,22/07/2015,17918.35,17919.35,17807.41,17851.04,112370000.00,17851.04
^DJI;,23/07/2015,17853.78,17860.95,17705.03,17731.92,88600000.00,17731.92
^DJI;,24/07/2015,17731.05,17756.54,17553.73,17568.53,103470000.00,17568.53
^DJI;,27/07/2015,17561.78,17561.78,17399.17,17440.59,117860000.00,17440.59
^DJI;,28/07/2015,17449.81,17650.07,17449.81,17630.27,103450000.00,17630.27
^DJI;,29/07/2015,17631.40,17776.78,17629.20,17751.39,93140000.00,17751.39
^DJI;,30/07/2015,17743.24,17761.25,17640.85,17745.98,76650000.00,17745.98
^DJI;,31/07/2015,17755.87,17783.59,17671.59,17689.86,106120000.00,17689.86
^DJI;,03/08/2015,17696.74,17704.76,17496.61,17598.20,87880000.00,17598.20
^DJI;,04/08/2015,17596.93,17635.78,17505.50,17550.69,99060000.00,17550.69
^DJI;,05/08/2015,17555.24,17661.37,17492.90,17540.47,102450000.00,17540.47
^DJI;,06/08/2015,17542.61,17572.04,17362.86,17419.75,96170000.00,17419.75
^DJI;,07/08/2015,17414.94,17414.94,17279.08,17373.38,81800000.00,17373.38
^DJI;,10/08/2015,17375.18,17629.13,17375.18,17615.17,92430000.00,17615.17
^DJI;,11/08/2015,17593.59,17593.59,17352.63,17402.84,103010000.00,17402.84
^DJI;,12/08/2015,17382.93,17423.90,17125.81,17402.51,120400000.00,17402.51
^DJI;,13/08/2015,17401.64,17481.78,17341.34,17408.25,88550000.00,17408.25
^DJI;,14/08/2015,17410.12,17492.90,17394.06,17477.40,82120000.00,17477.40
^DJI;,17/08/2015,17472.66,17551.40,17341.72,17545.18,73380000.00,17545.18
^DJI;,18/08/2015,17537.30,17568.40,17486.42,17511.34,79900000.00,17511.34
^DJI;,19/08/2015,17508.74,17517.19,17282.42,17348.73,104720000.00,17348.73
^DJI;,20/08/2015,17345.32,17345.32,16990.69,16990.69,128530000.00,16990.69
^DJI;,21/08/2015,16990.69,16990.69,16459.55,16459.75,225170000.00,16459.75
^DJI;,24/08/2015,16459.75,16459.75,15370.33,15871.35,293920000.00,15871.35
^DJI;,25/08/2015,15882.27,16312.94,15651.24,15666.44,213220000.00,15666.44
^DJI;,26/08/2015,15676.26,16303.75,15676.26,16285.51,208420000.00,16285.51
^DJI;,27/08/2015,16285.51,16666.69,16285.51,16654.77,171980000.00,16654.77
^DJI;,28/08/2015,16649.42,16669.97,16535.18,16643.01,131790000.00,16643.01
^DJI;,31/08/2015,16632.02,16632.02,16444.05,16528.03,141440000.00,16528.03
^DJI;,01/09/2015,16528.03,16528.03,15979.95,16058.35,171390000.00,16058.35
^DJI;,02/09/2015,16058.35,16352.58,16058.35,16351.38,133480000.00,16351.38
^DJI;,03/09/2015,16364.34,16550.07,16317.31,16374.76,109730000.00,16374.76
^DJI;,04/09/2015,16371.76,16371.76,16026.61,16102.38,127270000.00,16102.38
^DJI;,08/09/2015,16109.93,16503.41,16109.93,16492.68,123870000.00,16492.68
^DJI;,09/09/2015,16505.04,16664.65,16220.10,16253.57,118790000.00,16253.57
^DJI;,10/09/2015,16252.57,16441.94,16212.08,16330.40,122690000.00,16330.40
^DJI;,11/09/2015,16330.40,16434.76,16244.65,16433.09,104630000.00,16433.09
^DJI;,14/09/2015,16450.86,16450.86,16330.87,16370.96,92660000.00,16370.96
^DJI;,15/09/2015,16382.58,16644.11,16382.58,16599.85,93050000.00,16599.85
^DJI;,16/09/2015,16599.51,16755.98,16593.90,16739.95,99620000.00,16739.95
^DJI;,17/09/2015,16738.08,16933.43,16639.93,16674.74,129600000.00,16674.74
^DJI;,18/09/2015,16674.74,16674.74,16343.76,16384.58,341690000.00,16384.58
^DJI;,21/09/2015,16406.10,16578.60,16391.88,16510.19,90730000.00,16510.19
^DJI;,22/09/2015,16477.45,16477.45,16221.73,16330.47,119010000.00,16330.47
^DJI;,23/09/2015,16332.81,16355.29,16211.98,16279.89,86030000.00,16279.89
^DJI;,24/09/2015,16257.11,16257.11,16016.36,16201.32,122220000.00,16201.32
^DJI;,25/09/2015,16205.07,16465.23,16205.07,16314.67,130790000.00,16314.67
^DJI;,28/09/2015,16313.26,16313.26,15981.85,16001.89,139930000.00,16001.89
^DJI;,29/09/2015,16001.76,16118.89,15942.37,16049.13,121160000.00,16049.13
^DJI;,30/09/2015,16057.08,16297.60,16057.08,16284.70,145740000.00,16284.70
^DJI;,01/10/2015,16278.62,16348.87,16073.82,16272.01,111420000.00,16272.01
^DJI;,02/10/2015,16258.25,16472.77,16013.66,16472.37,136870000.00,16472.37
^DJI;,05/10/2015,16502.10,16798.37,16502.10,16776.43,127660000.00,16776.43
^DJI;,06/10/2015,16774.02,16865.09,16746.03,16790.19,120010000.00,16790.19
^DJI;,07/10/2015,16805.42,16963.30,16765.00,16912.29,115690000.00,16912.29
^DJI;,08/10/2015,16904.17,17081.28,16859.34,17050.75,100730000.00,17050.75
